timestamp,city,aqi_actual,aqi_predicted,aqi_category,risk_level,outdoor_activity,mask_recommendation,hour
2025-11-20 16:00:00,Mexico City,115,116.86863708496094,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,16
2025-11-20 17:00:00,Tokyo,12,11.98678970336914,Good,Low,Unrestricted,Not necessary,17
2025-11-20 17:00:00,Mexico City,122,121.6466064453125,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,17
2025-11-20 17:00:00,New York,89,89.31787872314453,Moderate,Low,Generally Safe,Not necessary,17
2025-11-20 17:00:00,Cairo,163,162.91314697265625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-11-20 17:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,17
2025-11-20 17:00:00,Mumbai,192,192.36566162109375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-11-20 17:00:00,Beijing,176,175.45700073242188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-11-20 17:00:00,Delhi,193,190.95907592773438,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-11-20 17:00:00,Los Angeles,6,5.990484714508057,Good,Low,Unrestricted,Not necessary,17
2025-11-20 17:00:00,São Paulo,45,45.02916717529297,Good,Low,Unrestricted,Not necessary,17
2025-11-20 18:00:00,New York,86,86.37842559814453,Moderate,Low,Generally Safe,Not necessary,18
2025-11-20 18:00:00,Beijing,178,176.5347137451172,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-11-20 18:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,18
2025-11-20 18:00:00,Los Angeles,6,6.000799655914307,Good,Low,Unrestricted,Not necessary,18
2025-11-20 18:00:00,Cairo,163,162.83053588867188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-11-20 18:00:00,Mumbai,194,192.567138671875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-11-20 18:00:00,Mexico City,127,125.98454284667969,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,18
2025-11-20 18:00:00,Delhi,199,196.98101806640625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-11-20 18:00:00,Tokyo,12,11.992952346801758,Good,Low,Unrestricted,Not necessary,18
2025-11-20 18:00:00,São Paulo,38,38.08823013305664,Good,Low,Unrestricted,Not necessary,18
2025-11-20 19:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,19
2025-11-20 19:00:00,Beijing,181,180.38739013671875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,19
2025-11-20 19:00:00,Los Angeles,6,6.000799655914307,Good,Low,Unrestricted,Not necessary,19
2025-11-20 19:00:00,Mexico City,130,130.1538543701172,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,19
2025-11-20 19:00:00,Tokyo,13,12.659858703613281,Good,Low,Unrestricted,Not necessary,19
2025-11-20 19:00:00,Cairo,164,163.5303497314453,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,19
2025-11-20 19:00:00,Mumbai,195,195.37181091308594,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,19
2025-11-20 19:00:00,Delhi,212,205.46243286132812,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-11-20 19:00:00,New York,79,79.44612884521484,Moderate,Low,Generally Safe,Not necessary,19
2025-11-20 19:00:00,São Paulo,32,31.75223731994629,Good,Low,Unrestricted,Not necessary,19
2025-11-20 20:00:00,São Paulo,28,28.20517349243164,Good,Low,Unrestricted,Not necessary,20
2025-11-20 20:00:00,Mumbai,195,195.12551879882812,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,20
2025-11-20 20:00:00,Tokyo,13,12.909516334533691,Good,Low,Unrestricted,Not necessary,20
2025-11-20 20:00:00,Beijing,183,181.96755981445312,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,20
2025-11-20 20:00:00,New York,73,73.12200164794922,Moderate,Low,Generally Safe,Not necessary,20
2025-11-20 20:00:00,Mexico City,130,130.3553924560547,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,20
2025-11-20 20:00:00,Delhi,224,220.63160705566406,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-11-20 20:00:00,Los Angeles,6,6.003282070159912,Good,Low,Unrestricted,Not necessary,20
2025-11-20 20:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,20
2025-11-20 20:00:00,Cairo,164,163.62570190429688,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,20
2025-11-20 21:00:00,Beijing,184,183.95016479492188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,21
2025-11-20 21:00:00,Mumbai,193,192.85606384277344,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,21
2025-11-20 21:00:00,Delhi,231,232.6967010498047,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,21
2025-11-20 21:00:00,Mexico City,124,122.1068344116211,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,21
2025-11-20 21:00:00,Los Angeles,6,6.003282070159912,Good,Low,Unrestricted,Not necessary,21
2025-11-20 21:00:00,Tokyo,13,13.004087448120117,Good,Low,Unrestricted,Not necessary,21
2025-11-20 21:00:00,Cairo,164,163.62570190429688,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,21
2025-11-20 21:00:00,São Paulo,25,25.915536880493164,Good,Low,Unrestricted,Not necessary,21
2025-11-20 21:00:00,New York,44,43.5515251159668,Good,Low,Unrestricted,Not necessary,21
2025-11-20 21:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,21
2025-11-20 22:00:00,New York,34,34.386985778808594,Good,Low,Unrestricted,Not necessary,22
2025-11-20 22:00:00,Tokyo,13,13.014809608459473,Good,Low,Unrestricted,Not necessary,22
2025-11-20 22:00:00,São Paulo,23,23.181255340576172,Good,Low,Unrestricted,Not necessary,22
2025-11-20 22:00:00,Delhi,239,242.10487365722656,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,22
2025-11-20 22:00:00,Mumbai,190,189.3759307861328,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-11-20 22:00:00,Beijing,188,188.48629760742188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-11-20 22:00:00,Cairo,166,164.96458435058594,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-11-20 22:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,22
2025-11-20 22:00:00,Los Angeles,6,6.003282070159912,Good,Low,Unrestricted,Not necessary,22
2025-11-20 22:00:00,Mexico City,117,117.39765167236328,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,22
2025-11-20 23:00:00,Mumbai,187,187.659423828125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-11-20 23:00:00,New York,32,31.89384651184082,Good,Low,Unrestricted,Not necessary,23
2025-11-20 23:00:00,Delhi,246,238.68128967285156,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,23
2025-11-20 23:00:00,Beijing,192,190.86895751953125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-11-20 23:00:00,Los Angeles,6,6.000799655914307,Good,Low,Unrestricted,Not necessary,23
2025-11-20 23:00:00,Cairo,168,168.77127075195312,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-11-20 23:00:00,São Paulo,22,21.92038345336914,Good,Low,Unrestricted,Not necessary,23
2025-11-20 23:00:00,Tokyo,13,13.014809608459473,Good,Low,Unrestricted,Not necessary,23
2025-11-20 23:00:00,Mexico City,106,104.14152526855469,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,23
2025-11-20 23:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,23
2025-11-21 00:00:00,Delhi,247,240.0478973388672,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,0
2025-11-21 00:00:00,Beijing,196,194.60955810546875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,0
2025-11-21 00:00:00,Cairo,170,170.1209259033203,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,0
2025-11-21 00:00:00,Tokyo,13,12.995268821716309,Good,Low,Unrestricted,Not necessary,0
2025-11-21 00:00:00,Mexico City,92,91.27920532226562,Moderate,Low,Generally Safe,Not necessary,0
2025-11-21 00:00:00,New York,33,32.675132751464844,Good,Low,Unrestricted,Not necessary,0
2025-11-21 00:00:00,São Paulo,20,20.061294555664062,Good,Low,Unrestricted,Not necessary,0
2025-11-21 00:00:00,Mumbai,184,183.90078735351562,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,0
2025-11-21 00:00:00,London,2,2.2662534713745117,Good,Low,Unrestricted,Not necessary,0
2025-11-21 00:00:00,Los Angeles,6,6.000799655914307,Good,Low,Unrestricted,Not necessary,0
2025-11-21 01:00:00,Mumbai,182,181.8999481201172,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,1
2025-11-21 01:00:00,Tokyo,13,13.005990982055664,Good,Low,Unrestricted,Not necessary,1
2025-11-21 01:00:00,New York,34,33.86531066894531,Good,Low,Unrestricted,Not necessary,1
2025-11-21 01:00:00,São Paulo,18,18.16304588317871,Good,Low,Unrestricted,Not necessary,1
2025-11-21 01:00:00,Cairo,171,171.68621826171875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,1
2025-11-21 01:00:00,Los Angeles,6,6.000799655914307,Good,Low,Unrestricted,Not necessary,1
2025-11-21 01:00:00,Beijing,200,200.68313598632812,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,1
2025-11-21 01:00:00,Delhi,249,241.11009216308594,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,1
2025-11-21 01:00:00,London,2,2.2662534713745117,Good,Low,Unrestricted,Not necessary,1
2025-11-21 01:00:00,Mexico City,80,79.68646240234375,Moderate,Low,Generally Safe,Not necessary,1
2025-11-21 02:00:00,Cairo,173,172.78419494628906,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,2
2025-11-21 02:00:00,London,3,2.4940221309661865,Good,Low,Unrestricted,Not necessary,2
2025-11-21 02:00:00,Los Angeles,6,5.651910781860352,Good,Low,Unrestricted,Not necessary,2
2025-11-21 02:00:00,Mexico City,73,73.1997299194336,Moderate,Low,Generally Safe,Not necessary,2
2025-11-21 02:00:00,Beijing,207,202.65301513671875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,2
2025-11-21 02:00:00,Mumbai,182,181.99954223632812,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,2
2025-11-21 02:00:00,Tokyo,14,13.964587211608887,Good,Low,Unrestricted,Not necessary,2
2025-11-21 02:00:00,New York,34,33.88672637939453,Good,Low,Unrestricted,Not necessary,2
2025-11-21 02:00:00,São Paulo,17,17.03172492980957,Good,Low,Unrestricted,Not necessary,2
2025-11-21 02:00:00,Delhi,250,240.8432159423828,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,2
2025-11-21 03:00:00,Delhi,249,241.99171447753906,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,3
2025-11-21 03:00:00,Mexico City,70,69.6749496459961,Moderate,Low,Generally Safe,Not necessary,3
2025-11-21 03:00:00,Mumbai,181,180.84423828125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,3
2025-11-21 03:00:00,New York,34,33.969322204589844,Good,Low,Unrestricted,Not necessary,3
2025-11-21 03:00:00,London,4,3.6667447090148926,Good,Low,Unrestricted,Not necessary,3
2025-11-21 03:00:00,Tokyo,15,15.22169017791748,Good,Low,Unrestricted,Not necessary,3
2025-11-21 03:00:00,Los Angeles,5,5.212898254394531,Good,Low,Unrestricted,Not necessary,3
2025-11-21 03:00:00,Cairo,174,174.45542907714844,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,3
2025-11-21 03:00:00,São Paulo,16,16.765304565429688,Good,Low,Unrestricted,Not necessary,3
2025-11-21 03:00:00,Beijing,211,212.72665405273438,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,3
2025-11-21 04:00:00,London,7,6.599145889282227,Good,Low,Unrestricted,Not necessary,4
2025-11-21 04:00:00,Delhi,248,241.5115509033203,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,4
2025-11-21 04:00:00,Cairo,177,176.72271728515625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,4
2025-11-21 04:00:00,Mumbai,180,180.57545471191406,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,4
2025-11-21 04:00:00,New York,36,35.549888610839844,Good,Low,Unrestricted,Not necessary,4
2025-11-21 04:00:00,Beijing,218,218.29063415527344,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,4
2025-11-21 04:00:00,Mexico City,68,68.11579132080078,Moderate,Low,Generally Safe,Not necessary,4
2025-11-21 04:00:00,São Paulo,16,16.02756118774414,Good,Low,Unrestricted,Not necessary,4
2025-11-21 04:00:00,Los Angeles,5,5.047689914703369,Good,Low,Unrestricted,Not necessary,4
2025-11-21 04:00:00,Tokyo,16,15.999960899353027,Good,Low,Unrestricted,Not necessary,4
2025-11-21 05:00:00,London,11,10.67586898803711,Good,Low,Unrestricted,Not necessary,5
2025-11-21 05:00:00,Mexico City,66,66.18391418457031,Moderate,Low,Generally Safe,Not necessary,5
2025-11-21 05:00:00,New York,37,36.9254035949707,Good,Low,Unrestricted,Not necessary,5
2025-11-21 05:00:00,Mumbai,179,179.62060546875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-11-21 05:00:00,São Paulo,16,16.00288200378418,Good,Low,Unrestricted,Not necessary,5
2025-11-21 05:00:00,Los Angeles,5,5.003865718841553,Good,Low,Unrestricted,Not necessary,5
2025-11-21 05:00:00,Beijing,228,227.00440979003906,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,5
2025-11-21 05:00:00,Tokyo,17,16.961671829223633,Good,Low,Unrestricted,Not necessary,5
2025-11-21 05:00:00,Delhi,247,242.7498321533203,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,5
2025-11-21 05:00:00,Cairo,179,178.7516326904297,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-11-21 06:00:00,Tokyo,17,17.07166290283203,Good,Low,Unrestricted,Not necessary,6
2025-11-21 06:00:00,São Paulo,16,16.0076961517334,Good,Low,Unrestricted,Not necessary,6
2025-11-21 06:00:00,London,14,13.778482437133789,Good,Low,Unrestricted,Not necessary,6
2025-11-21 06:00:00,Los Angeles,5,5.003865718841553,Good,Low,Unrestricted,Not necessary,6
2025-11-21 06:00:00,New York,38,38.18387222290039,Good,Low,Unrestricted,Not necessary,6
2025-11-21 06:00:00,Delhi,245,242.2175750732422,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,6
2025-11-21 06:00:00,Cairo,181,180.8119354248047,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,6
2025-11-21 06:00:00,Beijing,231,227.21397399902344,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,6
2025-11-21 06:00:00,Mexico City,65,65.42103576660156,Moderate,Low,Generally Safe,Not necessary,6
2025-11-21 06:00:00,Mumbai,178,177.29928588867188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,6
2025-11-21 07:00:00,Tokyo,20,19.053077697753906,Good,Low,Unrestricted,Not necessary,7
2025-11-21 07:00:00,Delhi,243,240.05320739746094,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-21 07:00:00,Beijing,232,240.27767944335938,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-21 07:00:00,Mumbai,176,176.79454040527344,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,7
2025-11-21 07:00:00,Los Angeles,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,7
2025-11-21 07:00:00,Mexico City,66,65.88156127929688,Moderate,Low,Generally Safe,Not necessary,7
2025-11-21 07:00:00,Cairo,183,182.17388916015625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,7
2025-11-21 07:00:00,London,15,14.856632232666016,Good,Low,Unrestricted,Not necessary,7
2025-11-21 07:00:00,New York,39,38.86660385131836,Good,Low,Unrestricted,Not necessary,7
2025-11-21 07:00:00,São Paulo,16,16.05494499206543,Good,Low,Unrestricted,Not necessary,7
2025-11-21 08:00:00,Los Angeles,8,7.53792142868042,Good,Low,Unrestricted,Not necessary,8
2025-11-21 08:00:00,Beijing,232,238.165771484375,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-11-21 08:00:00,London,15,14.421428680419922,Good,Low,Unrestricted,Not necessary,8
2025-11-21 08:00:00,Mumbai,175,175.1182861328125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-11-21 08:00:00,Tokyo,25,24.462703704833984,Good,Low,Unrestricted,Not necessary,8
2025-11-21 08:00:00,São Paulo,16,16.061033248901367,Good,Low,Unrestricted,Not necessary,8
2025-11-21 08:00:00,Delhi,241,240.0623321533203,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-11-21 08:00:00,Cairo,183,182.45033264160156,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-11-21 08:00:00,Mexico City,67,66.6432876586914,Moderate,Low,Generally Safe,Not necessary,8
2025-11-21 08:00:00,New York,40,40.05592346191406,Good,Low,Unrestricted,Not necessary,8
2025-11-21 09:00:00,New York,41,41.37887191772461,Good,Low,Unrestricted,Not necessary,9
2025-11-21 09:00:00,Cairo,181,180.76699829101562,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-11-21 09:00:00,Los Angeles,12,11.473001480102539,Good,Low,Unrestricted,Not necessary,9
2025-11-21 09:00:00,Delhi,230,234.9477081298828,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,9
2025-11-21 09:00:00,Mexico City,67,66.65620422363281,Moderate,Low,Generally Safe,Not necessary,9
2025-11-21 09:00:00,São Paulo,16,16.064741134643555,Good,Low,Unrestricted,Not necessary,9
2025-11-21 09:00:00,Tokyo,32,32.03750991821289,Good,Low,Unrestricted,Not necessary,9
